21666,1,0,Plac Wszystkich Świętych
21666,1,0,Hala Targowa
21666,24,0,Batorego
21666,20,0,Teatr Bagatela
21666,52,0,Dworzec Główny
21666,24,0,Nowosądecka
21666,9,0,Bieżanowska
21666,13,0,Prokocim Szpital
21666,24,0,Kabel
21666,3,0,Dworcowa
21666,50,0,Lipska
21666,20,0,Zabłocie
21666,9,0,Kuklińskiego
21666,14,0,Fabryczna
21666,50,0,Rondo Mogilskie
21666,9,0,Stella-Sawickiego
21666,22,0,Centralna
21666,5,0,Czyżyny
21666,1,0,Cienista
21666,22,0,Agencja Kraków Wschód
21666,52,0,Os.Piastów
21666,19,0,Łagiewniki ZUS
21666,13,1,Biprostal
21671,21,0,Os.Piastów
21671,22,0,Borsucza
21671,11,0,Smolki
21671,1,0,Jubilat
21671,8,0,Filharmonia
21671,10,0,Wawel
21671,1,0,Plac Wszystkich Świętych
21671,1,0,Hala Targowa
21671,24,0,Batorego
21671,20,0,Teatr Bagatela
21671,52,0,Dworzec Główny
21671,24,0,Nowosądecka
21671,9,0,Bieżanowska
21671,13,0,Prokocim Szpital
21671,24,0,Kabel
21671,3,0,Dworcowa
21671,50,0,Lipska
21671,20,0,Zabłocie
21671,9,0,Kuklińskiego
21671,14,0,Fabryczna
21671,50,0,Rondo Mogilskie
21671,9,0,Stella-Sawickiego
21671,22,0,Centralna
21671,5,0,Czyżyny
21671,1,0,Cienista
21671,22,0,Agencja Kraków Wschód
21671,52,0,Os.Piastów
21671,19,0,Łagiewniki ZUS
21671,13,1,Biprostal
21671,11,0,Norymberska
21671,18,0,Lipińskiego
21671,8,0,Rzemieślnicza
21671,24,0,Starowiślna
21671,1,0,Hala Targowa
21671,8,0,Bronowice
21677,21,0,Os.Piastów
21677,22,0,Borsucza
21677,11,0,Smolki
21677,1,0,Jubilat
21677,8,0,Filharmonia
21677,10,0,Wawel
21677,1,0,Plac Wszystkich Świętych
21677,1,0,Hala Targowa
21677,24,0,Batorego
21677,20,0,Teatr Bagatela
21677,52,0,Dworzec Główny
21677,24,0,Nowosądecka
21677,9,0,Bieżanowska
21677,13,0,Prokocim Szpital
21677,24,0,Kabel
21677,3,0,Dworcowa
21677,50,0,Lipska
21677,20,0,Zabłocie
21677,9,0,Kuklińskiego
21677,14,0,Fabryczna
21677,50,0,Rondo Mogilskie
21677,9,0,Stella-Sawickiego
21677,22,0,Centralna
21677,5,0,Czyżyny
21677,1,0,Cienista
21677,22,0,Agencja Kraków Wschód
21677,52,0,Os.Piastów
21677,19,0,Łagiewniki ZUS
21677,13,1,Biprostal
21677,11,0,Norymberska
21677,18,0,Lipińskiego
21677,8,0,Rzemieślnicza
21677,24,0,Starowiślna
21677,1,0,Hala Targowa
21677,8,0,Bronowice
21677,3,0,Dworzec Główny Zachód
21677,22,1,Francesco Nullo
21677,52,0,Cystersów
21677,14,1,Rondo Mogilskie
21682,21,0,Os.Piastów
21682,22,0,Borsucza
21682,11,0,Smolki
21682,1,0,Jubilat
21682,8,0,Filharmonia
21682,10,0,Wawel
21682,1,0,Plac Wszystkich Świętych
21682,1,0,Starowiślna
21682,24,0,Batorego
21682,20,0,Teatr Bagatela
21682,52,0,Dworzec Główny
21682,24,0,Nowosądecka
21682,9,0,Bieżanowska
21682,13,0,Prokocim Szpital
21682,24,0,Kabel
21682,3,0,Dworcowa
21682,50,0,Lipska
21682,20,0,Zabłocie
21682,9,0,Kuklińskiego
21682,14,0,Fabryczna
21682,50,0,Rondo Mogilskie
21682,9,0,Stella-Sawickiego
21682,22,0,Centralna
21682,5,0,Czyżyny
21682,1,0,Cienista
21682,22,0,Agencja Kraków Wschód
21682,52,0,Os.Piastów
21682,19,0,Łagiewniki ZUS
21682,13,1,Biprostal
21682,11,0,Norymberska
21682,18,0,Lipińskiego
21682,8,0,Rzemieślnicza
21682,24,0,Starowiślna
21682,1,0,Hala Targowa
21682,8,0,Bronowice
21682,3,0,Dworzec Główny Zachód
21682,22,1,Francesco Nullo
21682,52,0,Cystersów
21682,14,1,Rondo Mogilskie
21682,1,0,M1 Al. Pokoju
21682,44,0,Muzeum Lotnictwa
21682,4,1,AWF
21682,14,0,Rondo Czyżyńskie
21682,9,0,Rondo Hipokratesa
21682,1,0,Wańkowicza
21682,5,0,Wańkowicza
21687,21,0,Os.Piastów
21687,22,0,Borsucza
21687,11,0,Smolki
21687,1,0,Jubilat
21687,8,0,Filharmonia
21687,10,0,Wawel
21687,1,0,Plac Wszystkich Świętych
21687,1,0,Starowiślna
21687,24,0,Batorego
21687,20,0,Teatr Bagatela
21687,52,0,Dworzec Główny
21687,24,0,Nowosądecka
21687,9,0,Bieżanowska
21687,13,0,Prokocim Szpital
21687,24,0,Kabel
21687,3,0,Dworcowa
21687,50,0,Lipska
21687,20,0,Zabłocie
21687,9,0,Kuklińskiego
21687,14,0,Fabryczna
21687,50,0,Rondo Mogilskie
21687,9,0,Stella-Sawickiego
21687,22,0,Centralna
21687,5,0,Czyżyny
21687,1,0,Cienista
21687,22,0,Agencja Kraków Wschód
21687,52,0,Os.Piastów
21687,19,0,Łagiewniki ZUS
21687,13,1,Biprostal
21687,11,0,Norymberska
21687,18,0,Lipińskiego
21687,8,0,Rzemieślnicza
21687,24,0,Starowiślna
21687,1,0,Hala Targowa
21687,8,0,Bronowice
21687,3,0,Dworzec Główny Zachód
21687,22,1,Francesco Nullo
21687,52,0,Cystersów
21687,14,1,Rondo Mogilskie
21687,1,0,M1 Al. Pokoju
21687,44,0,Muzeum Lotnictwa
21687,4,1,AWF
21687,14,0,Rondo Czyżyńskie
21687,9,0,Rondo Hipokratesa
21687,1,0,Wańkowicza
21687,5,0,Wańkowicza
21687,4,0,Wzgórza Krzesławickie
21687,8,1,Sanktuarium Bożego Miłosierdzia
21687,52,1,Ruczaj
21692,21,0,Piasta Kołodzieja
21692,22,0,Borsucza
21692,11,0,Smolki
21692,1,0,Jubilat
21692,8,0,Filharmonia
21692,10,0,Wawel
21692,1,0,Plac Wszystkich Świętych
21692,1,0,Starowiślna
21692,24,0,Batorego
21692,20,0,Teatr Bagatela
21692,52,0,Dworzec Główny
21692,24,0,Nowosądecka
21692,9,0,Bieżanowska
21692,13,0,Prokocim Szpital
21692,24,0,Kabel
21692,3,0,Dworcowa
21692,50,0,Lipska
21692,20,0,Zabłocie
21692,9,0,Kuklińskiego
21692,14,0,Fabryczna
21692,50,0,Rondo Mogilskie
21692,9,0,Stella-Sawickiego
21692,22,0,Centralna
21692,5,0,Czyżyny
21692,1,0,Cienista
21692,22,0,Agencja Kraków Wschód
21692,52,0,Os.Piastów
21692,19,0,Łagiewniki ZUS
21692,13,1,Biprostal
21692,11,0,Norymberska
21692,18,0,Lipińskiego
21692,8,0,Rzemieślnicza
21692,24,0,Starowiślna
21692,1,0,Hala Targowa
21692,8,0,Bronowice
21692,3,0,Dworzec Główny Zachód
21692,22,1,Francesco Nullo
21692,52,0,Cystersów
21692,14,1,Rondo Mogilskie
21692,1,0,M1 Al. Pokoju
21692,44,0,Muzeum Lotnictwa
21692,4,1,AWF
21692,14,0,Rondo Czyżyńskie
21692,9,0,Rondo Hipokratesa
21692,1,0,Wańkowicza
21692,5,0,Wańkowicza
21692,4,0,Wzgórza Krzesławickie
21692,8,1,Sanktuarium Bożego Miłosierdzia
21692,52,1,Ruczaj
21692,6,1,Jubilat
21692,22,3,Stradom
21692,6,0,Stradom
21692,24,0,Św.Wawrzyńca
21692,19,0,Św.Wawrzyńca
21692,6,0,Plac Wszystkich Świętych
21698,21,0,Piasta Kołodzieja
21698,22,0,Borsucza
21698,11,0,Smolki
21698,1,0,Jubilat
21698,8,0,Filharmonia
21698,10,0,Wawel
21698,1,0,Plac Wszystkich Świętych
21698,1,0,Starowiślna
21698,24,0,Batorego
21698,20,0,Teatr Bagatela
21698,52,0,Dworzec Główny
21698,24,0,Nowosądecka
21698,9,0,Bieżanowska
21698,13,0,Prokocim Szpital
21698,24,0,Kabel
21698,3,0,Dworcowa
21698,50,0,Lipska
21698,20,0,Zabłocie
21698,9,0,Kuklińskiego
21698,14,0,Fabryczna
21698,50,0,Rondo Mogilskie
21698,9,0,Stella-Sawickiego
21698,22,0,Centralna
21698,5,0,Czyżyny
21698,1,0,Cienista
21698,22,0,Agencja Kraków Wschód
21698,52,0,Os.Piastów
21698,19,0,Łagiewniki ZUS
21698,13,1,Biprostal
21698,11,0,Norymberska
21698,18,0,Lipińskiego
21698,8,0,Rzemieślnicza
21698,24,0,Starowiślna
21698,1,0,Hala Targowa
21698,8,0,Bronowice
21698,3,0,Dworzec Główny Zachód
21698,22,1,Francesco Nullo
21698,52,0,Cystersów
21698,14,1,Rondo Mogilskie
21698,1,0,M1 Al. Pokoju
21698,44,0,Muzeum Lotnictwa
21698,4,1,AWF
21698,14,0,Rondo Czyżyńskie
21698,9,0,Rondo Hipokratesa
21698,1,0,Wańkowicza
21698,5,0,Wańkowicza
21698,4,0,Wzgórza Krzesławickie
21698,8,1,Sanktuarium Bożego Miłosierdzia
21698,52,1,Ruczaj
21698,6,1,Jubilat
21698,22,3,Stradom
21698,6,0,Stradom
21698,24,0,Św.Wawrzyńca
21698,19,0,Św.Wawrzyńca
21698,6,0,Plac Wszystkich Świętych
21698,18,2,Teatr Bagatela
